,file,size,date,ul_lat,lr_lat,ur_lat,ll_lon,ul_lon,ur_lon,lr_lon,ll_lat
0,20190716a_jpgs/jpgs/C19757776.jpg,11284157,2019/07/16,29.9414605348631,29.9444110709013,29.9456583774678,-92.6892892291607,-92.6932374417087,-92.6908831044051,-92.6874208135921,29.9399186252552
1,20190716a_jpgs/jpgs/S19749096.jpg,5066310,2019/07/16,29.6222998288424,29.6159873265959,29.6095589023667,-92.2693867254856,-92.2570333220554,-92.2631759388662,-92.2731311222713,29.6238757064196
2,20190716a_jpgs/jpgs/C19754987.jpg,9483473,2019/07/16,29.5431618542655,29.5473454764501,29.5451199493266,-90.7540294953474,-90.7556736673936,-90.7592912211656,-90.7579486908678,29.5458084904492
3,20190716a_jpgs/jpgs/S19755662.jpg,6975851,2019/07/16,29.6859214739615,29.6858891955482,29.6908601770174,-91.2191704999035,-91.2245061010259,-91.2196949343475,-91.2165331952556,29.68344070592
4,20190716a_jpgs/jpgs/C19755867.jpg,10864647,2019/07/16,29.6417323602554,29.6456756268376,29.6461470146378,-91.3580311091384,-91.3619622365419,-91.3610806676157,-91.3573302658428,29.6411502183366
5,20190716a_jpgs/jpgs/S19749204.jpg,5537921,2019/07/16,29.7021656678448,29.6931695575622,29.6888118867232,-92.2442088612269,-92.2319881734406,-92.2349609101193,-92.2460029180907,29.7015270043663
6,20190716a_jpgs/jpgs/P19758586.jpg,6893526,2019/07/16,30.0236454899781,30.0297174624173,30.0264983264612,-93.2416215622227,-93.2429909819739,-93.2486397594573,-93.2452363980684,30.0279420802957
7,20190716a_jpgs/jpgs/P19753040.jpg,10546918,2019/07/16,29.5042835823399,29.4987721972815,29.4948244678323,-91.2715061023968,-91.2633224756275,-91.2632512830297,-91.2721615251136,29.5034560581703
8,20190716a_jpgs/jpgs/P19756143.jpg,7350366,2019/07/16,29.7200504044429,29.7266722304116,29.7237653299176,-91.5531728610299,-91.5553464328138,-91.5607374837808,-91.5565251675,29.7243944793345
9,20190716a_jpgs/jpgs/C19756897.jpg,9126154,2019/07/16,29.8067928216165,29.8115944611388,29.8104950295318,-92.0629920809208,-92.0662063911979,-92.0678271659524,-92.0645892959981,29.8078068718128
10,20190716a_jpgs/jpgs/S19757665.jpg,7196494,2019/07/16,29.9252365913029,29.9199012310225,29.9241092216152,-92.6089793348822,-92.6091861447125,-92.6025153656737,-92.6048396846515,29.9206355555006
11,20190716a_jpgs/jpgs/S19757948.jpg,7760130,2019/07/16,29.9757808110152,29.972487094259,29.9779641603938,-92.8159344574862,-92.8194730935152,-92.8121988227622,-92.8118277610764,29.971263940174
12,20190716a_jpgs/jpgs/S19754686.jpg,6287172,2019/07/16,29.4096045744704,29.4063850189562,29.4050240653139,-90.7244614333896,-90.7203336669947,-90.7210985253399,-90.7249295772072,29.4092348194668
13,20190716a_jpgs/jpgs/S19755906.jpg,7376557,2019/07/16,29.6563489704251,29.650973645992,29.6555146213519,-91.3892898929106,-91.3898652805302,-91.3828926302104,-91.3851438411972,29.6515123743157
14,20190716a_jpgs/jpgs/P19749016.jpg,5677187,2019/07/16,29.5630558851154,29.5718988171692,29.5766510153823,-92.3048542538393,-92.3173420449845,-92.3141467346415,-92.3028726318476,29.5635306253308
15,20190716a_jpgs/jpgs/P19751681.jpg,7467753,2019/07/16,29.5759634696574,29.5691839392375,29.5691935146342,-91.5311117686915,-91.5253951236288,-91.5231165446556,-91.5299117313952,29.5727893177102
16,20190716a_jpgs/jpgs/P19748380.jpg,4992389,2019/07/16,29.6205146034095,29.6069240081613,29.6146477798865,-92.7149642538382,-92.7123354929968,-92.6990172173585,-92.7063399000086,29.6106929483359
17,20190716a_jpgs/jpgs/C19758860.jpg,9081221,2019/07/16,30.0584365972171,30.0629158964098,30.0629780647398,-93.3901513164632,-93.3941393543992,-93.3939534929072,-93.3900160879493,30.0582847564437
18,20190716a_jpgs/jpgs/C19749115.jpg,6441469,2019/07/16,29.6420416232995,29.6305130356719,29.6379788888732,-92.275509194624,-92.2719957789034,-92.2606567294174,-92.26417082549,29.6346226139196
19,20190716a_jpgs/jpgs/P19751510.jpg,6801774,2019/07/16,29.635403177401,29.6314660471719,29.6362930194351,-91.6154386556751,-91.6176197241905,-91.6106668520005,-91.6112146307977,29.6309147019971
20,20190716a_jpgs/jpgs/C19755138.jpg,10609454,2019/07/16,29.5362141843498,29.5388883654462,29.5396399393563,-90.8682149541238,-90.8713556103857,-90.8699586742196,-90.8671014057918,29.5352914976083
21,20190716a_jpgs/jpgs/P19758423.jpg,6016100,2019/07/16,29.934255706682,29.9425838599619,29.9388425535573,-93.1609235331779,-93.1633662513434,-93.1700167538814,-93.1645069079964,29.940261118246
22,20190716a_jpgs/jpgs/P19747504.jpg,6873344,2019/07/16,29.7682660714705,29.7617073600184,29.7664424498414,-93.360673503662,-93.3606107700193,-93.3530015900516,-93.3560191982052,29.7627997515852
23,20190716a_jpgs/jpgs/P19747158.jpg,6723483,2019/07/16,29.7566199958854,29.7521479386915,29.7574409251465,-93.6347188897775,-93.6369582661529,-93.6292405195112,-93.6299685668522,29.7516312441428
24,20190716a_jpgs/jpgs/S19756770.jpg,5696210,2019/07/16,29.8421887090528,29.8397348738939,29.84479818072,-91.9781866562992,-91.9816196691367,-91.974915625699,-91.9740608608505,29.8382035755372
25,20190716a_jpgs/jpgs/P19752941.jpg,6053674,2019/07/16,29.5497096881415,29.5522678804683,29.5473908662016,-91.2550184411061,-91.2509550538076,-91.2572505841926,-91.2581876106191,29.5535619094011
26,20190716a_jpgs/jpgs/C19756132.jpg,13124583,2019/07/16,29.7218705345457,29.7229638535777,29.7252817529743,-91.5485160604529,-91.5514623413455,-91.5479160713932,-91.5449851025584,29.7195471262211
27,20190716a_jpgs/jpgs/P19747215.jpg,7191904,2019/07/16,29.7622844262788,29.7571636561013,29.7623044146043,-93.5888544602475,-93.5903640202571,-93.5826403171228,-93.5840739252561,29.757147084321
28,20190716a_jpgs/jpgs/S19757782.jpg,7677218,2019/07/16,29.9509645047997,29.9454258817082,29.9490240232358,-92.6942889718277,-92.6936405651577,-92.6876034136749,-92.6904025920228,29.9467029487472
29,20190716a_jpgs/jpgs/S19756078.jpg,8100584,2019/07/16,29.7062071978485,29.7006184631041,29.704299118371,-91.5134334581769,-91.5127994221815,-91.5066742244158,-91.5096022305416,29.7018774382006
30,20190716a_jpgs/jpgs/P19754698.jpg,7111524,2019/07/16,29.4141762336901,29.4175204447883,29.4189103526216,-90.7266640984606,-90.7309834224428,-90.730210090847,-90.7262189440063,29.4146342529086
