,file,size,date,lr_lon,ul_lon,ur_lon,ll_lat,ur_lat,ll_lon,lr_lat,ul_lat
0,20180906a_jpgs/jpgs/P24951482.jpg,3832022,2018/09/06,-88.0316657135563,-88.0434166111093,-88.0271287379704,30.2240336789986,30.2338493049068,-88.0414577157461,30.2231852821156,30.2351433988729
1,20180906a_jpgs/jpgs/P24951588.jpg,6707260,2018/09/06,-87.9389877494364,-87.9521087045929,-87.9355623821089,30.2291288731936,30.2401099014008,-87.9488733280823,30.2290441279509,30.2402641010761
2,20180906a_jpgs/jpgs/P24951663.jpg,6672134,2018/09/06,-87.8724009580941,-87.8830989141097,-87.8674705689391,30.2272329426617,30.2358788939806,-87.8820316548452,30.2258955627826,30.2379448463431
3,20180906a_jpgs/jpgs/P24951723.jpg,6930640,2018/09/06,-87.821354785777,-87.8344474062725,-87.8185395846277,30.2274626674091,30.2383967579569,-87.8311271554854,30.2276780429866,30.2378836993074
4,20180906a_jpgs/jpgs/P24951654.jpg,6799984,2018/09/06,-87.8801418099975,-87.8908208851649,-87.8750660301954,30.2280994963832,30.2367234582064,-87.8897943780427,30.2266853842432,30.2390007000859
5,20180906a_jpgs/jpgs/P24951908.jpg,6214077,2018/09/06,-87.6644743593132,-87.6812510327305,-87.6616041601811,30.2463755370894,30.2613774992313,-87.6764959779619,30.2473853062314,30.2587085165706
6,20180906a_jpgs/jpgs/P24951576.jpg,6087666,2018/09/06,-87.9500110087622,-87.9638116408969,-87.9472935800339,30.228122303384,30.2397551038206,-87.9598684019691,30.2285226184932,30.2390627573747
7,20180906a_jpgs/jpgs/P24951515.jpg,6434146,2018/09/06,-88.0034150636146,-88.0160162615461,-88.0006457113121,30.2224053842915,30.2325648475895,-88.0130977957269,30.2224397551712,30.2325181541517
8,20180906a_jpgs/jpgs/P24951660.jpg,6733345,2018/09/06,-87.8749124379051,-87.8856713554223,-87.8697604000419,30.2276467560372,30.2364668617158,-87.8845811334099,30.2262698862366,30.2386200511489
9,20180906a_jpgs/jpgs/P24951606.jpg,6818964,2018/09/06,-87.9226690934672,-87.9349569233677,-87.9190059656091,30.2292959780602,30.2393552573556,-87.9324324327469,30.2288796500548,30.2400376537572
10,20180906a_jpgs/jpgs/P24951775.jpg,5695420,2018/09/06,-87.7778909216071,-87.7910476320391,-87.7756163930494,30.2313023027079,30.242223274917,-87.7875808707178,30.231791261972,30.2412385337087
11,20180906a_jpgs/jpgs/P24951826.jpg,5312267,2018/09/06,-87.7349412207164,-87.7491397404334,-87.7333594209471,30.2366946350308,30.2487139806394,-87.7446278238145,30.2377668617228,30.246776285256
12,20180906a_jpgs/jpgs/P24951769.jpg,5535431,2018/09/06,-87.7829831097333,-87.7962914582196,-87.780544252477,30.2309159561572,30.2420546964916,-87.7927208412565,30.2313703475977,30.2411248693254
13,20180906a_jpgs/jpgs/P24951802.jpg,5467385,2018/09/06,-87.7551749546218,-87.768637722259,-87.753205303673,30.2338512758611,30.2449555340857,-87.7648562207434,30.2345219798473,30.2437845765316
14,20180906a_jpgs/jpgs/P24951856.jpg,5800193,2018/09/06,-87.7088378265091,-87.7235545929161,-87.7067005708021,30.2408594098464,30.2542675811976,-87.7190198091575,30.2420119829205,30.2513982307381
15,20180906a_jpgs/jpgs/P24951835.jpg,5652433,2018/09/06,-87.7271796038189,-87.7409194986589,-87.7253056354876,30.2378442935837,30.2494637337734,-87.7368727965045,30.2386981602029,30.2478112042066
16,20180906a_jpgs/jpgs/P24951884.jpg,6438944,2018/09/06,-87.6850814538349,-87.7006206196302,-87.6821255900436,30.2442631823278,30.2582700680129,-87.6963037616,30.2450904518011,30.2559092426582
17,20180906a_jpgs/jpgs/P24951811.jpg,5387459,2018/09/06,-87.7477618593247,-87.7620025101971,-87.7461021195474,30.2348859045235,30.2468253877742,-87.7574772184786,30.2358845263456,30.2451231309962
18,20180906a_jpgs/jpgs/P24951799.jpg,5524111,2018/09/06,-87.7576346860216,-87.7711982454964,-87.7552505914636,30.2339101166806,30.2452201169921,-87.7674114567968,30.2344127986465,30.2443127397229
19,20180906a_jpgs/jpgs/P24951645.jpg,6386121,2018/09/06,-87.8878778803131,-87.8981587628479,-87.8827671678039,30.2287301486896,30.2368498479124,-87.897460716904,30.2271510459862,30.2393838260623
20,20180906a_jpgs/jpgs/P24951549.jpg,5722549,2018/09/06,-87.9744357734101,-87.9888177382979,-87.9725646879819,30.2249001029171,30.2369665743038,-87.984222067501,30.2258031940797,30.2354747051566
21,20180906a_jpgs/jpgs/P24951793.jpg,5615957,2018/09/06,-87.7626725596972,-87.7761963602355,-87.7602399040832,30.2333664599416,30.24471468258,-87.7724442108302,30.2338630390619,30.243754381763
22,20180906a_jpgs/jpgs/P24951714.jpg,6888716,2018/09/06,-87.8290963101859,-87.8422979474933,-87.8264218773201,30.2267348582289,30.2377798160127,-87.8388584796294,30.2270477314837,30.2370991257034
23,20180906a_jpgs/jpgs/P24951494.jpg,5535072,2018/09/06,-88.0213500751705,-88.0325967633777,-88.0170640361816,30.2230791931113,30.2321401407079,-88.0310087913285,30.2221267058867,30.2335899766332
24,20180906a_jpgs/jpgs/P24951684.jpg,6360719,2018/09/06,-87.8548531437754,-87.8669861320931,-87.8515423729691,30.2254851096311,30.2352796955682,-87.8645434165307,30.2251743610257,30.2357390997071
25,20180906a_jpgs/jpgs/P24951531.jpg,6009540,2018/09/06,-87.9901625982074,-88.0030795891504,-87.9879095805493,30.2228858636897,30.2333098707588,-87.9998076209544,30.2232469749025,30.232733708537
26,20180906a_jpgs/jpgs/P24951555.jpg,5710062,2018/09/06,-87.9690454068938,-87.983144507132,-87.9671626207578,30.2254556181535,30.2372164627451,-87.9787887538184,30.2262964236672,30.2358224251824
27,20180906a_jpgs/jpgs/P24951929.jpg,6236996,2018/09/06,-87.646479977867,-87.6642371163008,-87.6445591554436,30.2478434386626,30.2633646800665,-87.6590529687395,30.2493881544668,30.2599532133438
28,20180906a_jpgs/jpgs/P24951597.jpg,6948283,2018/09/06,-87.9308137902721,-87.9437112839428,-87.9271096083492,30.2294961781319,30.2402555401627,-87.940705836546,30.2292233482214,30.2407663311191
29,20180906a_jpgs/jpgs/P24951717.jpg,6941416,2018/09/06,-87.8265240884021,-87.8396231729283,-87.8239996912608,30.2268076864623,30.2377060217791,-87.8362479370956,30.2271632384668,30.2369414080817
30,20180906a_jpgs/jpgs/P24951561.jpg,5863582,2018/09/06,-87.9637287339691,-87.977944135534,-87.9618992658131,30.2261298450423,30.238004578799,-87.9734803295192,30.2270199822192,30.2365363746132
31,20180906a_jpgs/jpgs/P24951582.jpg,6553011,2018/09/06,-87.9444947136242,-87.958008077864,-87.9414588956513,30.22867863566,30.240041216322,-87.9543726117765,30.2288683425571,30.2397174962876
32,20180906a_jpgs/jpgs/P24951736.jpg,6558673,2018/09/06,-87.8110658228488,-87.8244015471623,-87.8082392461506,30.2283706454236,30.2396421383105,-87.8208785712505,30.228663565566,30.2389666588945
33,20180906a_jpgs/jpgs/P24951923.jpg,6077447,2018/09/06,-87.6514727528862,-87.668677795262,-87.6492360400427,30.2472287461587,30.2623157461158,-87.6638572318461,30.2485428766695,30.259212485799
34,20180906a_jpgs/jpgs/P24951711.jpg,6831383,2018/09/06,-87.831744792921,-87.8448079916782,-87.8292566419895,30.226331419,30.2371575921697,-87.8414504693916,30.2266840160018,30.2364173177334
35,20180906a_jpgs/jpgs/P24951708.jpg,6772865,2018/09/06,-87.8343643897105,-87.8476794243129,-87.8318152417615,30.2262367504881,30.2373520421286,-87.8441154982771,30.2266200800067,30.2365885425545
36,20180906a_jpgs/jpgs/P24951524.jpg,6168897,2018/09/06,-87.9953687188096,-88.0087818142112,-87.9924801527493,30.2231993951949,30.234441896922,-88.0051955000391,30.223436606333,30.233999299603
37,20180906a_jpgs/jpgs/P24951479.jpg,3862164,2018/09/06,-88.0343391040035,-88.0458621922158,-88.0301523865724,30.2238423510449,30.2332301334452,-88.0440403904846,30.2230302088596,30.2344475781908
38,20180906a_jpgs/jpgs/P24951772.jpg,5635507,2018/09/06,-87.7804246482944,-87.7936537156848,-87.7780170513398,30.2311489192597,30.2421756295053,-87.7901478952495,30.2315929044247,30.241271097653
39,20180906a_jpgs/jpgs/P24951512.jpg,6602763,2018/09/06,-88.0060061629691,-88.0184610444522,-88.0030078329618,30.2224374021402,30.232484164052,-88.0157022856545,30.2223318865532,30.2326609113595
