,file,size,ll_lon,ll_lat,ul_lon,ul_lat,lr_lon,lr_lat,ur_lat,ur_lon
2301,20190905a_jpgs/jpgs/C24849730.jpg,7477731,-80.098462981512,27.0020072810612,-80.1015229822704,27.0119493611122,-80.083695529662,27.0056091863479,27.015558702751,-80.086719435735
2302,20190905a_jpgs/jpgs/C24858437.jpg,7848487,-81.2424454958554,30.3387079520739,-81.2514505592923,30.3452945160554,-81.2323007854251,30.3495258423281,30.3558136525319,-81.2418247968077
2303,20190905a_jpgs/jpgs/C24848796.jpg,6592190,-80.0722815118745,26.3620214651927,-80.0710167511122,26.3722586469112,-80.0570822678617,26.3604597218126,26.3707976100486,-80.0558122049325
2304,20190905a_jpgs/jpgs/C24858584.jpg,7078903,-81.3400501417139,30.3837834192198,-81.3512001874692,30.3872127167033,-81.3350039093088,30.3970218100844,30.3999798515836,-81.346428945768
2305,20190905a_jpgs/jpgs/C24854630.jpg,11909198,-80.7133044818849,28.4200889060377,-80.6995419428129,28.4179174687304,-80.7170992136359,28.4034521636698,28.4011653083841,-80.7025263672243
2306,20190905a_jpgs/jpgs/P24858589.jpg,2338222,-81.341678688812,30.3858876240863,-81.3438878719811,30.3716324052233,-81.3532698512236,30.3901519857219,30.3793362333224,-81.3622384430613
2307,20190905a_jpgs/jpgs/C24856413.jpg,10198039,-81.078054729756,29.3580290293535,-81.0819981500071,29.3677601031358,-81.0631983012067,29.3625438957114,29.372394939203,-81.0670998686929
2308,20190905a_jpgs/jpgs/C24854670.jpg,13089107,-80.6738534761179,28.416893240279,-80.6596194525045,28.4164815303767,-80.6746297833776,28.4000402147465,28.3995640582102,-80.660171871177
2309,20190905a_jpgs/jpgs/C24856427.jpg,10223503,-81.0817852807404,29.3672300137699,-81.0857669294722,29.3769527988045,-81.0669424109855,29.3717900286025,29.3816298761911,-81.0708818809848
2310,20190905a_jpgs/jpgs/C24862561.jpg,11980443,-81.2497389306844,31.4255232763061,-81.2440121540007,31.4341230290835,-81.2362658740548,31.41911189132,31.4277279548503,-81.2307715162534
2311,20190905a_jpgs/jpgs/C24861392.jpg,9515333,-81.3844294386354,31.1041077644917,-81.3949261283006,31.1089879579278,-81.3768165367325,31.1164006793784,31.1211193204727,-81.387665469944
2312,20190905a_jpgs/jpgs/C24855556.jpg,6545260,-80.7636318010576,28.8331616304987,-80.7719979720187,28.8433639736509,-80.747912063817,28.8429940328716,28.8534203539439,-80.7565189335117
2313,20190905a_jpgs/jpgs/C24852965.jpg,9544901,-80.6848466549157,28.3374003361058,-80.6804566291199,28.325106602089,-80.7029976891104,28.3321007910497,28.320192157081,-80.698722160131
