,file,storm_id,archive,image,size,date,ul_lat,ul_lon,ur_lon,lr_lat,lr_lon,geom_checksum,ll_lat,ll_lon,ur_lat
391,20190716a_jpgs/jpgs/P19759429.jpg,barry,20190716a_jpgs,P19759429.jpg,9380226,2019/07/16,29.9954046298059,-93.7697447573434,-93.7754266432896,29.9953850927894,-93.7784083747763,0cf2e05b08fc8b77cdb761bac1e863f4,29.9982364804749,-93.7749498393179,29.9908698849912
392,20190716a_jpgs/jpgs/S19754533.jpg,barry,20190716a_jpgs,S19754533.jpg,9831802,2019/07/16,29.306260141983,-90.7105906597758,-90.7082070136134,29.3014468024711,-90.7121133112843,24cd8d07ccc91bbd8ae8bbe877b65aeb,29.3040077204093,-90.7136083534491,29.3022619040761
393,20190716a_jpgs/jpgs/P19748260.jpg,barry,20190716a_jpgs,P19748260.jpg,6072384,2019/07/16,29.6514730860494,-92.794219164333,-92.7847403920368,29.6414994844118,-92.7916873260881,a5298e0c52b8a78ddadded05698b1971,29.6448472194959,-92.797272675443,29.6465740982261
394,20190716a_jpgs/jpgs/P19755701.jpg,barry,20190716a_jpgs,P19755701.jpg,7695262,2019/07/16,29.6637621727873,-91.2276381056691,-91.2335138347686,29.6641292914695,-91.2366697588657,7ec6dcc0306e06f82ca0139b3a18ecf8,29.6666531895353,-91.233687955038,29.6590577084006
395,20190716a_jpgs/jpgs/P19756722.jpg,barry,20190716a_jpgs,P19756722.jpg,6016804,2019/07/16,29.8390172246953,-91.9333319392997,-91.9403079981343,29.8424702403528,-91.9403429104663,6a4d17f6f3285cbd489a2ea6ad189bc6,29.8433862305383,-91.9360077284917,29.8376773531372
396,20190716a_jpgs/jpgs/S19757071.jpg,barry,20190716a_jpgs,S19757071.jpg,7017720,2019/07/16,29.7854494638143,-92.1855619504533,-92.180211808308,29.7810238799575,-92.1821971904323,9bca1bad21eb6768c88b38bf3db718e0,29.7817896178803,-92.1856582914662,29.7843249744036
397,20190716a_jpgs/jpgs/S19749080.jpg,barry,20190716a_jpgs,S19749080.jpg,4641538,2019/07/16,29.6115802680875,-92.2616328868044,-92.2681248353012,29.6055556709136,-92.2780996855256,7c14ed62aa26ea19fb92ac7ecd66defd,29.6134042519816,-92.2741443777146,29.5987503133166
398,20190716a_jpgs/jpgs/S19751688.jpg,barry,20190716a_jpgs,S19751688.jpg,6809431,2019/07/16,29.5640834548023,-91.5357306908352,-91.5359519132359,29.5680306564832,-91.532394166419,9b3b3aca489d409cadfd60514da34032,29.5646770349551,-91.5322362938924,29.5683767369436
399,20190716a_jpgs/jpgs/P19758706.jpg,barry,20190716a_jpgs,P19758706.jpg,5711981,2019/07/16,30.0924494769637,-93.299943257268,-93.3044647479042,30.0970939894418,-93.3022986334807,2c6529a3072e0ac0ece5b19889c95e9a,30.0955098228454,-93.2987661374598,30.0944904769916
400,20190716a_jpgs/jpgs/P19759414.jpg,barry,20190716a_jpgs,P19759414.jpg,8347842,2019/07/16,30.0017022054029,-93.7609404435309,-93.7666041580047,30.0013596598448,-93.7699963099997,7459b7fc47a875f55f49a81b237d5d75,30.0043975331879,-93.7666788036016,29.9967212704489
401,20190716a_jpgs/jpgs/P19753064.jpg,barry,20190716a_jpgs,P19753064.jpg,9518045,2019/07/16,29.4897626148226,-91.2649339239717,-91.2665308361335,29.4838207654525,-91.2760605245366,ee8b64f82cd28480126f9b43f4d9e694,29.4896672407921,-91.2745406411794,29.4788005529752
402,20190716a_jpgs/jpgs/C19749176.jpg,barry,20190716a_jpgs,C19749176.jpg,10669127,2019/07/16,29.6837863320444,-92.2582422106899,-92.2461917969125,29.6739292449775,-92.2478773025687,0a4e459def86ec19070250dea81af6a4,29.6759204236152,-92.2599185093297,29.6818688476526
403,20190716a_jpgs/jpgs/P19755848.jpg,barry,20190716a_jpgs,P19755848.jpg,6424737,2019/07/16,29.6364949200306,-91.3401945348272,-91.3467563773782,29.6408087585717,-91.3456878593563,760a9ccc95a69282a2297195caa5eaa3,29.6408842066848,-91.341607310259,29.6364805454628
404,20190716a_jpgs/jpgs/S19757912.jpg,barry,20190716a_jpgs,S19757912.jpg,7266672,2019/07/16,29.9800711681017,-92.7897848816806,-92.7815604008844,29.9745300461121,-92.7836651021477,aaaf10c832d976f47a6db555321cdf48,29.9745404722183,-92.7881411335915,29.980406394288
405,20190716a_jpgs/jpgs/P19758613.jpg,barry,20190716a_jpgs,P19758613.jpg,5917716,2019/07/16,30.0381749574679,-93.2611480467851,-93.2648824444887,30.0451375295425,-93.2591585177008,bfc4af4c54ac5098fae333a23da92dde,30.0419274711213,-93.2569726847994,30.0437247303131
406,20190716a_jpgs/jpgs/P19751059.jpg,barry,20190716a_jpgs,P19751059.jpg,5684777,2019/07/16,29.5131306268943,-91.8889672809659,-91.8792629726388,29.502805893456,-91.8850529139815,d99984b709215ad0460bd950b58e62e8,29.5057186562811,-91.8911546930823,29.5084014648435
407,20190716a_jpgs/jpgs/C19757060.jpg,barry,20190716a_jpgs,C19757060.jpg,8246988,2019/07/16,29.7759269229251,-92.1789544864801,-92.1779589755358,29.7795846356241,-92.1748078303382,8bea7854056ef2a708214656e57fe13b,29.7753561938355,-92.1751302401949,29.7799457885483
408,20190716a_jpgs/jpgs/P19747260.jpg,barry,20190716a_jpgs,P19747260.jpg,6565408,2019/07/16,29.7654272257688,-93.5542746506268,-93.5467547818059,29.7605143629088,-93.5480527468552,8afc9517b9c3d9efd36d2f59fb693ab6,29.7604664807669,-93.552806767824,29.7654858032917
409,20190716a_jpgs/jpgs/P19748688.jpg,barry,20190716a_jpgs,P19748688.jpg,5144026,2019/07/16,29.5699571433727,-92.4782334140893,-92.4631553163994,29.5564287233096,-92.4699739245272,2196e6674a11bb0b254267b49ac5e523,29.5591551328698,-92.479238193218,29.5656635127304
410,20190716a_jpgs/jpgs/P19749071.jpg,barry,20190716a_jpgs,P19749071.jpg,4773911,2019/07/16,29.6037062735293,-92.3016256787049,-92.2952584352328,29.6097282339797,-92.2854307376789,47e20420516ae97a3903accd941c049f,29.6019053325827,-92.2893607989875,29.6163421602755
411,20190716a_jpgs/jpgs/P19757372.jpg,barry,20190716a_jpgs,P19757372.jpg,7131208,2019/07/16,29.874517817581,-92.385903887826,-92.3910943750801,29.8801004285594,-92.3879809535902,c03d6b72fd21af6665c7104b100d75a2,29.8782995798789,-92.3844821433852,29.8771791889765
412,20190716a_jpgs/jpgs/S19757436.jpg,barry,20190716a_jpgs,S19757436.jpg,7740438,2019/07/16,29.8969569687833,-92.4346030945139,-92.4277333634485,29.8919034178137,-92.4297127442985,96d699be88848cf5c74d642646bf6538,29.8923257056473,-92.4339342086331,29.8963738836802
413,20190716a_jpgs/jpgs/C19754482.jpg,barry,20190716a_jpgs,C19754482.jpg,6498204,2019/07/16,29.2711544360415,-90.6986731957102,-90.6950836179713,29.2705609459111,-90.6935533331835,6785ff15e2c7a2ad49d338c650e01078,29.268741256392,-90.697160328667,29.2728912405088
414,20190716a_jpgs/jpgs/S19756475.jpg,barry,20190716a_jpgs,S19756475.jpg,8658099,2019/07/16,29.7801274124516,-91.7910244523933,-91.7869673272829,29.7762660876158,-91.7890808234979,dc3d6f6c838d1a45cd661140ecde5a0c,29.7772301223358,-91.7916217881255,29.7786592321372
415,20190716a_jpgs/jpgs/C19757584.jpg,barry,20190716a_jpgs,C19757584.jpg,6446590,2019/07/16,29.905850506919,-92.549402133763,-92.5485349526993,29.9098100158082,-92.5445892152739,10a05edc612513880a0da07fce7856cc,29.9052342564502,-92.545509544185,29.9103610533383
416,20190716a_jpgs/jpgs/S19752593.jpg,barry,20190716a_jpgs,S19752593.jpg,10582316,2019/07/16,29.4859999884178,-91.258727375375,-91.259568900532,29.4824772197365,-91.2646796372833,70b2028c333f227bef353688b442f7a5,29.4854476684612,-91.2641407231645,29.4802807279814
417,20190716a_jpgs/jpgs/P19758137.jpg,barry,20190716a_jpgs,P19758137.jpg,6899476,2019/07/16,29.9256829356716,-92.9388432931795,-92.9453298687463,29.9283270971638,-92.9459460874165,54c51022f812f74c894f3bcd6eb3fa05,29.9296030299395,-92.9419920714544,29.9236819255666
418,20190716a_jpgs/jpgs/S19749144.jpg,barry,20190716a_jpgs,S19749144.jpg,4609260,2019/07/16,29.6559230721578,-92.2402267978322,-92.2459945955327,29.6488342946283,-92.2570455609871,6db3277f7dd01d58b0e4edd84e49ed8f,29.6569939363626,-92.2536406836445,29.642128258075
419,20190716a_jpgs/jpgs/S19754704.jpg,barry,20190716a_jpgs,S19754704.jpg,7138623,2019/07/16,29.4221729447879,-90.7187075918765,-90.7193525896138,29.4189214861966,-90.7231508573279,faf3fafa4bc6b76b9cf70ed6658d5fcb,29.4217689973992,-90.722739810037,29.417645185785
420,20190716a_jpgs/jpgs/S19755436.jpg,barry,20190716a_jpgs,S19755436.jpg,7312379,2019/07/16,29.6337825610067,-91.0658690291988,-91.0605244510517,29.6285975616989,-91.0634080091669,1c70151a69ffcaa6c455f00374ca774a,29.6297454510822,-91.0665146551113,29.6318216423443
